3.02,-1.46187,-1.46187,-1.2921,2.13027,-8.95331,3.8613,0.83455,-0.000965977,-0.00164598,-0.768706,7.31961,-6.95944,-2.32394,-1.51501,9.32455,-4.9545,-1.03185,1.46187,1.46187,1.2789,5.84291,9.43032,3.8613,0.83455,2.13708,10.4707,0.773862,11.3295,-2.94956,0.247053,1.51783,9.32455,-4.9545,-1.03185,
3.12,-1.46187,-1.46187,-1.29916,1.9503,-8.86905,3.6943,1.06455,-0.00099681,-0.00170181,-0.747542,7.48909,-7.31324,-2.23605,-1.51448,9.53281,-5.26952,-0.936892,1.46187,1.46187,1.27975,5.67812,9.51154,3.6943,1.06455,2.13708,10.4707,0.755497,11.5765,-3.22579,0.342861,1.51828,9.53281,-5.26952,-0.936892,
3.225,-1.46187,-1.46187,-1.29957,1.93507,-8.86746,3.6798,1.0643,-0.000998318,-0.00170457,-0.746479,7.49842,-7.3297,-2.23114,-1.51447,9.54377,-5.28434,-0.93157,1.46187,1.46187,1.27981,5.66373,9.51329,3.6798,1.0643,2.13708,10.4707,0.754587,11.5891,-3.23898,0.34824,1.51829,9.54377,-5.28434,-0.93157,
3.325,-1.46187,-1.46187,-1.30646,1.63189,-8.81983,3.3898,1.0593,-0.00102733,-0.00175858,-0.719102,7.70336,-7.62222,-2.13185,-1.51417,9.76911,-5.55647,-0.82539,1.46187,1.46187,1.27875,5.37507,9.53933,3.3898,1.0593,2.13708,10.4707,0.7305,11.8349,-3.49072,0.453364,1.51843,9.76911,-5.55647,-0.82539,
3.425,-1.46187,-1.46187,-1.31322,1.33057,-8.75553,3.0998,1.0543,-0.00105417,-0.00181042,-0.684902,7.93826,-7.84595,-2.03293,-1.51375,10.0012,-5.78301,-0.71971,1.46187,1.46187,1.27592,5.08595,9.56275,3.0998,1.0543,2.13708,10.4707,0.699982,12.0642,-3.72006,0.556207,1.51856,10.0012,-5.78301,-0.71971,
3.525,-1.46187,-1.46187,-1.32262,1.0302,-8.68495,2.8098,1.0493,-0.00107883,-0.00186008,-0.648056,8.19579,-8.00323,-1.93715,-1.51329,10.2331,-5.96594,-0.61453,1.46187,1.46187,1.273,4.79688,9.59994,2.8098,1.0493,2.13708,10.4707,0.66732,12.2704,-3.92864,0.658474,1.51876,10.2331,-5.96594,-0.61453,
3.625,-1.46187,-1.46187,-1.33733,0.730051,-8.61312,2.5198,1.0443,-0.00110131,-0.00190756,-0.6105,8.4689,-8.09753,-1.84718,-1.51281,10.4583,-6.10812,-0.50985,1.46187,1.46187,1.27095,4.50799,9.66544,2.5198,1.0443,2.13708,10.4707,0.6348,12.4477,-4.11871,0.761098,1.51911,10.4583,-6.10812,-0.50985,
3.725,-1.46187,-1.46187,-1.36065,0.429444,-8.54293,2.2298,1.0393,-0.00112162,-0.00195287,-0.573148,8.75101,-8.13337,-1.76632,-1.51234,10.6711,-6.21324,-0.40567,1.46187,1.46187,1.27053,4.21934,9.7762,2.2298,1.0393,2.13708,10.4707,0.60386,12.5913,-4.29311,0.864857,1.5197,10.6711,-6.21324,-0.40567,
3.825,-1.46187,-1.46187,-1.39731,0.127685,-8.47616,1.9398,1.0343,-0.00113976,-0.00199601,-0.536483,9.03603,-8.11618,-1.6993,-1.51188,10.8665,-6.28567,-0.30199,1.46187,1.46187,1.27263,3.93103,9.95578,1.9398,1.0343,2.13708,10.4707,0.575681,12.697,-4.45516,0.970645,1.52062,10.8665,-6.28567,-0.30199,
3.925,-1.46187,-1.46187,-1.45437,-0.176051,-8.4131,1.6498,1.0293,-0.00115572,-0.00203697,-0.500835,9.31848,-8.05216,-1.65318,-1.51144,11.0403,-6.33036,-0.19881,1.46187,1.46187,1.27854,3.64322,10.2391,1.6498,1.0293,2.13708,10.4707,0.551525,12.7621,-4.60856,1.07973,1.522,11.0403,-6.33036,-0.19881,
4.03,-1.46187,-1.46187,-1.45772,-0.155991,-8.43728,1.67055,1.0049,-0.00115647,-0.00203897,-0.499195,9.33246,-8.04794,-1.65144,-1.5116,11.0484,-6.33198,-0.193725,1.46187,1.46187,1.27883,3.66406,10.2284,1.67055,1.0049,2.13708,10.4707,0.550573,12.7644,-4.61602,1.08511,1.52195,11.0484,-6.33198,-0.193725,
4.13,-1.46187,-1.46187,-1.46389,0.264759,-8.73422,2.08555,0.5169,-0.00117305,-0.00208055,-0.496814,9.61073,-7.98342,-1.58153,-1.51361,11.2341,-6.36008,-0.117635,1.46187,1.46187,1.25912,4.07364,9.91261,2.08555,0.5169,2.13708,10.4707,0.565187,12.8574,-4.73673,1.14149,1.5204,11.2341,-6.36008,-0.117635,
4.23,-1.46187,-1.46187,-1.39698,0.706746,-8.88027,2.50055,0.0289,-0.00119275,-0.00212525,-0.522049,9.87443,-7.97066,-1.48732,-1.51455,11.4622,-6.38286,-0.0903445,1.46187,1.46187,1.23836,4.48074,9.45415,2.50055,0.0289,2.13708,10.4707,0.596965,13.05,-4.79505,1.14801,1.51796,11.4622,-6.38286,-0.0903445,
4.33,-1.46187,-1.46187,-1.31177,1.14316,-9.03842,2.91555,-0.4591,-0.00121556,-0.00217306,-0.562288,10.1158,-8.02508,-1.42362,-1.51553,11.7318,-6.40917,-0.111855,1.46187,1.46187,1.24565,4.89477,8.98099,2.91555,-0.4591,2.13708,10.4707,0.621435,13.3477,-4.79325,1.1338,1.51518,11.7318,-6.40917,-0.111855,
4.43,-1.46187,-1.46187,-1.25569,1.56024,-9.24188,3.33055,-0.9471,-0.00124148,-0.00222398,-0.615421,10.3383,-8.15641,-1.43786,-1.51675,12.0408,-6.45389,-0.182165,1.46187,1.46187,1.26701,5.31345,8.6656,3.33055,-0.9471,2.13708,10.4707,0.641824,13.7433,-4.75137,1.08484,1.51316,12.0408,-6.45389,-0.182165,
4.53,-1.46187,-1.46187,-1.26267,1.96684,-9.48355,3.74555,-1.4351,-0.00127052,-0.00227802,-0.675908,10.5545,-8.36736,-1.56395,-1.51812,12.3843,-6.53753,-0.301275,1.46187,1.46187,1.28804,5.73186,8.64318,3.74555,-1.4351,2.13708,10.4707,0.677955,14.2142,-4.70771,0.98677,1.51301,12.3843,-6.53753,-0.301275,
4.63,-1.46187,-1.46187,-1.27945,2.36865,-9.69332,4.16055,-1.9231,-0.00130267,-0.00233517,-0.739086,10.7857,-8.64985,-1.74864,-1.51926,12.7506,-6.68495,-0.469185,1.46187,1.46187,1.30535,6.14954,8.68211,4.16055,-1.9231,2.13708,10.4707,0.730002,14.7155,-4.72005,0.836161,1.51327,12.7506,-6.68495,-0.469185,
4.73,-1.46187,-1.46187,-1.29579,2.76909,-9.87772,4.57555,-2.4111,-0.00133793,-0.00239543,-0.802831,11.0592,-8.97928,-1.98169,-1.52022,13.1164,-6.9221,-0.685895,1.46187,1.46187,1.31972,6.56663,8.73865,4.57555,-2.4111,2.13708,10.4707,0.789459,15.1736,-4.86493,0.633828,1.51364,13.1164,-6.9221,-0.685895,
4.835,-1.46187,-1.46187,-1.29655,2.76664,-9.87756,4.5738,-2.38375,-0.00133977,-0.00239852,-0.805947,11.0745,-8.99619,-1.99443,-1.52022,13.134,-6.9367,-0.697882,1.46187,1.46187,1.32037,6.56496,8.75028,4.5738,-2.38375,2.13708,10.4707,0.792462,15.1935,-4.8772,0.622486,1.51372,13.134,-6.9367,-0.697882,
4.935,-1.46187,-1.46187,-1.30315,2.72567,-9.81848,4.5388,-1.83675,-0.00137644,-0.00246019,-0.844325,11.3967,-9.31706,-2.21206,-1.51992,13.4483,-7.26541,-0.908907,1.46187,1.46187,1.32527,6.52871,8.92835,4.5388,-1.83675,2.13708,10.4707,0.829908,15.5,-5.21375,0.416366,1.51485,13.4483,-7.26541,-0.908907,
5.035,-1.46187,-1.46187,-1.30084,2.69632,-9.68994,4.5038,-1.28975,-0.00141285,-0.0025216,-0.854663,11.7086,-9.63037,-2.36607,-1.51924,13.6956,-7.64339,-1.06523,1.46187,1.46187,1.31997,6.49059,9.04605,4.5038,-1.28975,2.13708,10.4707,0.84092,15.6826,-5.65641,0.254742,1.51558,13.6956,-7.64339,-1.06523,
5.135,-1.46187,-1.46187,-1.29444,2.67498,-9.52482,4.4688,-0.74275,-0.001449,-0.00258275,-0.851672,11.9719,-9.96594,-2.4613,-1.51835,13.8907,-8.04713,-1.16686,1.46187,1.46187,1.30918,6.45201,9.13631,4.4688,-0.74275,2.13708,10.4707,0.839797,15.8095,-6.12833,0.142324,1.51612,13.8907,-8.04713,-1.16686,
5.235,-1.46187,-1.46187,-1.28592,2.6598,-9.33881,4.4338,-0.19575,-0.00148488,-0.00264363,-0.842167,12.1736,-10.3417,-2.4997,-1.51731,14.0541,-8.46114,-1.21378,1.46187,1.46187,1.29521,6.41316,9.21354,4.4338,-0.19575,2.13708,10.4707,0.833065,15.9347,-6.58055,0.0814316,1.51658,14.0541,-8.46114,-1.21378,
5.335,-1.46187,-1.46187,-1.28342,2.64476,-9.15163,4.3988,0.35125,-0.0015205,-0.00270425,-0.829562,12.321,-10.7622,-2.48943,-1.51622,14.2082,-8.87502,-1.20601,1.46187,1.46187,1.28192,6.37623,9.31109,4.3988,0.35125,2.13708,10.4707,0.824823,16.0954,-6.98781,0.0759158,1.51715,14.2082,-8.87502,-1.20601,
5.435,-1.46187,-1.46187,-1.29237,2.61367,-9.03514,4.3638,0.89825,-0.00155586,-0.00276461,-0.820863,12.4391,-11.2162,-2.4359,-1.51551,14.3753,-9.27995,-1.14353,1.46187,1.46187,1.28528,6.34421,9.46833,4.3638,0.89825,2.13708,10.4707,0.821079,16.3116,-7.34371,0.141747,1.51804,14.3753,-9.27995,-1.14353,
5.535,-1.46187,-1.46187,-1.30573,2.5697,-8.93746,4.3288,1.44525,-0.00159096,-0.00282471,-0.81757,12.5687,-11.6727,-2.33208,-1.51491,14.5764,-9.665,-1.02636,1.46187,1.46187,1.29248,6.31312,9.64924,4.3288,1.44525,2.13708,10.4707,0.821876,16.5841,-7.65732,0.266125,1.51903,14.5764,-9.665,-1.02636,
5.64,-1.46187,-1.46187,-1.30644,2.55086,-8.93833,4.31065,1.44245,-0.00159271,-0.00282771,-0.81744,12.5765,-11.6946,-2.32558,-1.51492,14.5876,-9.68343,-1.01914,1.46187,1.46187,1.29286,6.29516,9.65284,4.31065,1.44245,2.13708,10.4707,0.821949,16.5988,-7.67225,0.273719,1.51904,14.5876,-9.68343,-1.01914,
5.74,-1.46187,-1.46187,-1.31611,2.17567,-8.91837,3.94765,1.38645,-0.00162618,-0.00288618,-0.798775,12.7694,-12.0774,-2.19381,-1.51479,14.828,-10.0188,-0.877692,1.46187,1.46187,1.29508,5.93408,9.69241,3.94765,1.38645,2.13708,10.4707,0.807289,16.8866,-7.96018,0.417387,1.51926,14.828,-10.0188,-0.877692,
5.84,-1.46187,-1.46187,-1.32143,1.80284,-8.8573,3.58465,1.33045,-0.00165692,-0.00294192,-0.761853,13.0219,-12.3569,-2.06328,-1.51441,15.0873,-10.2914,-0.741847,1.46187,1.46187,1.29211,5.57184,9.70001,3.58465,1.33045,2.13708,10.4707,0.774289,17.1528,-8.22601,0.550259,1.5193,15.0873,-10.2914,-0.741847,
5.94,-1.46187,-1.46187,-1.32692,1.43135,-8.779,3.22165,1.27445,-0.00168494,-0.00299494,-0.717238,13.3161,-12.5409,-1.93852,-1.5139,15.3523,-10.5046,-0.611602,1.46187,1.46187,1.28741,5.20953,9.70513,3.22165,1.27445,2.13708,10.4707,0.733667,17.3886,-8.46834,0.67581,1.51932,15.3523,-10.5046,-0.611602,
6.04,-1.46187,-1.46187,-1.33595,1.06041,-8.69471,2.85865,1.21845,-0.00171025,-0.00304525,-0.669782,13.6353,-12.6394,-1.82291,-1.51335,15.6113,-10.6634,-0.486957,1.46187,1.46187,1.28272,4.84734,9.7278,2.85865,1.21845,2.13708,10.4707,0.690691,17.5873,-8.6874,0.795759,1.51944,15.6113,-10.6634,-0.486957,
6.14,-1.46187,-1.46187,-1.35202,0.689304,-8.61028,2.49565,1.16245,-0.00173282,-0.00309282,-0.621712,13.9649,-12.6644,-1.71993,-1.51279,15.8547,-10.7745,-0.367912,1.46187,1.46187,1.27915,4.48536,9.78689,2.49565,1.16245,2.13708,10.4707,0.648139,17.7445,-8.88471,0.911236,1.51975,15.8547,-10.7745,-0.367912,
6.24,-1.46187,-1.46187,-1.37994,0.317314,-8.52912,2.13265,1.10645,-0.00175268,-0.00313768,-0.57409,14.292,-12.6284,-1.63441,-1.51224,16.0748,-10.8456,-0.254467,1.46187,1.46187,1.27776,4.12367,9.90699,2.13265,1.10645,2.13708,10.4707,0.607786,17.8576,-9.06279,1.02329,1.52037,16.0748,-10.8456,-0.254467,
6.34,-1.46187,-1.46187,-1.42738,-0.0564367,-8.45297,1.76965,1.05045,-0.00176981,-0.00317981,-0.527495,14.6061,-12.5444,-1.57401,-1.51171,16.2659,-10.8847,-0.146622,1.46187,1.46187,1.27991,3.76245,10.1263,1.76965,1.05045,2.13708,10.4707,0.571192,17.9257,-9.2249,1.13329,1.52146,16.2659,-10.8847,-0.146622,
6.445,-1.46187,-1.46187,-1.43031,-0.0392008,-8.46571,1.78745,1.0393,-0.00177061,-0.00318186,-0.525313,14.6214,-12.5392,-1.57171,-1.5118,16.2747,-10.8859,-0.141398,1.46187,1.46187,1.28006,3.78034,10.1237,1.78745,1.0393,2.13708,10.4707,0.569617,17.928,-9.23264,1.13866,1.52145,16.2747,-10.8859,-0.141398,
6.545,-1.46187,-1.46187,-1.44607,0.317176,-8.62884,2.14345,0.8163,-0.00178785,-0.0032241,-0.514202,14.9391,-12.4351,-1.49469,-1.51292,16.4703,-10.9039,-0.048618,1.46187,1.46187,1.26713,4.13358,9.98697,2.14345,0.8163,2.13708,10.4707,0.573843,18.0015,-9.37275,1.21851,1.52077,16.4703,-10.9039,-0.048618,
6.645,-1.46187,-1.46187,-1.40675,0.686662,-8.71938,2.49945,0.5933,-0.00180776,-0.00326901,-0.534247,15.2089,-12.3999,-1.38489,-1.51352,16.7024,-10.9064,0.021862,1.46187,1.46187,1.25327,4.48515,9.72238,2.49945,0.5933,2.13708,10.4707,0.602069,18.1959,-9.41293,1.27513,1.51941,16.7024,-10.9064,0.021862,
6.745,-1.46187,-1.46187,-1.34951,1.06181,-8.78914,2.85545,0.3703,-0.00183034,-0.00331659,-0.566669,15.4092,-12.4541,-1.27947,-1.51397,16.9698,-10.8935,0.070042,1.46187,1.46187,1.2458,4.83734,9.42162,2.85545,0.3703,2.13708,10.4707,0.628636,18.5304,-9.33287,1.31584,1.51778,16.9698,-10.8935,0.070042,
6.845,-1.46187,-1.46187,-1.2982,1.43916,-8.85512,3.21145,0.1473,-0.00185559,-0.00336684,-0.604822,15.6769,-12.4629,-1.20227,-1.51439,17.2721,-10.8677,0.095922,1.46187,1.46187,1.2422,5.19021,9.16147,3.21145,0.1473,2.13708,10.4707,0.65147,18.8672,-9.27252,1.33813,1.51627,17.2721,-10.8677,0.095922,
6.945,-1.46187,-1.46187,-1.26295,1.81626,-8.93066,3.56745,-0.0757,-0.00188351,-0.00341976,-0.645995,16.0095,-12.4338,-1.16345,-1.51487,17.6093,-10.834,0.099502,1.46187,1.46187,1.24205,5.54399,8.97985,3.56745,-0.0757,2.13708,10.4707,0.674906,19.2092,-9.23412,1.34155,1.51517,17.6093,-10.834,0.099502,
7.045,-1.46187,-1.46187,-1.24974,2.18426,-9.04409,3.92345,-0.2987,-0.0019141,-0.00347535,-0.690812,16.4072,-12.3747,-1.16896,-1.51557,17.9823,-10.7996,0.080782,1.46187,1.46187,1.25049,5.90082,8.90236,3.92345,-0.2987,2.13708,10.4707,0.703591,19.5574,-9.22456,1.33127,1.51469,17.9823,-10.7996,0.080782,
7.145,-1.46187,-1.46187,-1.26007,2.54413,-9.1895,4.27945,-0.5217,-0.00194736,-0.00353361,-0.739857,16.8728,-12.2931,-1.22031,-1.51644,18.3916,-10.7743,0.039762,1.46187,1.46187,1.26335,6.25834,8.93952,4.27945,-0.5217,2.13708,10.4707,0.743537,19.9105,-9.25546,1.30312,1.51492,18.3916,-10.7743,0.039762,
